symbol,funding_interval_minutes,funding_events_per_day,mean_rate_per_interval,mean_abs_rate_per_interval,std_rate_per_interval,mean_daily_rate,mean_daily_abs_rate,std_daily_rate,max_abs_rate,count,positive_count,negative_count,positive_pct,mean_positive,mean_negative,first_date,last_date,sharpe_ratio,annual_return
SIRENUSDT,240,6.0,-0.00941738181818182,0.023419521212121208,0.08951942573718723,-0.056504290909090885,0.14051712727272728,0.5371165544231233,0.877412,330,292,38,88.48484848484848,0.007912167808219179,-0.1425812894736842,2025-03-22 04:00:00+00:00,2025-05-16 00:00:00+00:00,0.2616138454783733,-18.641018371906405
SKLUSDT,480,3.0,0.009807824468085109,0.014496586436170217,0.0342191819967503,0.02942347340425532,0.04348975930851064,0.1026575459902509,0.984371,1504,1460,44,97.07446808510637,0.012518436301369866,-0.08013520454545453,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.4236391868615361,11.335711765409284
SLERFUSDT,240,6.0,0.014440898346601349,0.015277427434170238,0.026861016707160516,0.08664539007960807,0.09166456460502143,0.16116610024296307,0.27914,1633,1597,36,97.79546846295162,0.015194122103944899,-0.018972944444444445,2024-03-18 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.5687583459972919,37.179313596506766
SLFUSDT,480,3.0,-0.05125499345549738,0.061300577225130895,0.09203298829155135,-0.1537649803664921,0.18390173167539267,0.276098964874654,0.821235,764,363,401,47.51308900523561,0.010571385674931131,-0.1072225137157107,2024-09-03 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.6660717897254055,-42.97464075966923
SLPUSDT,480,3.0,0.005705814494680852,0.01673561369680851,0.02531398779185749,0.017117443484042552,0.05020684109042552,0.07594196337557248,0.195195,1504,1248,256,82.97872340425532,0.013522399038461542,-0.03240003515625,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.6611211885861654,6.4466060661885205
SNTUSDT,240,6.0,-0.038174799121155054,0.05709661581920904,0.17057708369398217,-0.22904879472693032,0.3425796949152542,1.023462502163893,2.0,1593,1022,571,64.15568110483365,0.01474679745596869,-0.13289611558669,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.3347261811653505,-56.69867805081814
SNXUSDT,480,3.0,0.011509052526595745,0.012848681515957448,0.013998083381610375,0.03452715757978723,0.03854604454787234,0.04199425014483112,0.11407500000000001,1504,1387,116,92.22074468085107,0.013206211968276859,-0.008684491379310344,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.917888625584062,13.42848609571552
SOLAYERUSDT,60,24.0,-0.04015181846392552,0.046581244375484866,0.1449677941377846,-0.9636436431342125,1.1179498650116368,3.4792270593068295,1.0,1289,966,323,74.94181536074477,0.004289611801242237,-0.17306334055727557,2025-02-11 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.32132132969624794,-97.08224610330004
SOLOUSDT,480,3.0,0.005685891252955084,0.013242411347517729,0.026753644208740268,0.017057673758865247,0.03972723404255318,0.08026093262622082,0.250021,423,404,19,95.50827423167848,0.009909247524752479,-0.084116,2024-12-26 08:00:00+00:00,2025-05-16 00:00:00+00:00,0.49497598324162145,6.423390227647152
SOLPERP,480,3.0,0.0106471210106383,0.011969260638297874,0.012841811830027272,0.03194136303191489,0.03590778191489361,0.03852543549008182,0.09629900000000001,1504,1363,141,90.625,0.01247800366837858,-0.00705141134751773,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.9320538874670967,12.363319523849924
SOLUSDT,480,3.0,0.009950971409574468,0.013124134973404257,0.017698919702585518,0.029852914228723403,0.03937240492021276,0.05309675910775656,0.138762,1504,1202,301,79.92021276595744,0.014436339434276206,-0.007927637873754152,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.7415218100281585,11.510310984645411
SOLVUSDT,240,6.0,0.003694474719101125,0.0055793426966292145,0.007596287229499618,0.02216684831460674,0.033476056179775275,0.04557772337699772,0.153402,712,667,45,93.67977528089888,0.004949743628185909,-0.014911400000000002,2025-01-17 12:00:00+00:00,2025-05-16 00:00:00+00:00,0.7344828503801499,8.426249762834681
SONICUSDT,120,12.0,-0.006510390712570056,0.009128444355484388,0.05426351698637255,-0.07812468855084065,0.10954133226581265,0.6511622038364706,0.66,2498,2098,400,83.98718975180144,0.0015586029551954246,-0.048832262500000015,2025-01-07 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.16822434044916137,-24.818617553321054
SPECUSDT,480,3.0,0.0021723549905838056,0.020574656308851226,0.05098327991172381,0.006517064971751414,0.06172396892655367,0.15294983973517146,0.6044080000000001,1062,958,104,90.20715630885122,0.012608207724425889,-0.09395790384615384,2024-05-27 08:00:00+00:00,2025-05-16 00:00:00+00:00,0.4035569375778822,2.407166760528634
SPELLUSDT,480,3.0,-0.007199180186170216,0.03371979454787234,0.1196214451664167,-0.021597540558510632,0.10115938364361701,0.3588643354992502,1.5,1504,1307,197,86.90159574468085,0.015258991583779647,-0.1561983197969543,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.2818875369793563,-7.581178948173117
SPXUSDT,240,6.0,0.00999521063607925,0.018279281543274243,0.05538771864333282,0.05997126381647551,0.10967568925964546,0.33232631185999684,0.5431860000000001,959,843,116,87.90406673618352,0.016082584816132856,-0.03424320689655173,2024-10-29 08:00:00+00:00,2025-05-16 00:00:00+00:00,0.3300240918204812,24.4619053633619
SSVUSDT,480,3.0,0.010628136303191493,0.011682950132978726,0.011496649442159808,0.031884408909574474,0.035048850398936175,0.03448994832647942,0.09632399999999999,1504,1398,106,92.95212765957447,0.01200138555078684,-0.0074832075471698125,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,1.016204781380541,12.339971028988717
STEEMUSDT,240,6.0,-0.022203989281886383,0.04751500643086816,0.1656202098038627,-0.1332239356913183,0.285090038585209,0.993721258823176,2.25,1866,1407,459,75.40192926045016,0.016784064676616917,-0.1417163899782135,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.28689135515006453,-38.528194626553535
STGUSDT,480,3.0,0.0028844481382978735,0.022416747340425532,0.08278077458759768,0.008653344414893618,0.0672502420212766,0.24834232376279305,2.0,1504,1348,156,89.62765957446808,0.01411461350148368,-0.09415569871794871,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.2707965400432969,3.2087386820828456
STORJUSDT,480,3.0,0.007307047872340426,0.021741380319148938,0.0713392841508757,0.02192114361702128,0.0652241409574468,0.21401785245262706,1.5,1504,1326,178,88.16489361702128,0.016473920060331826,-0.060980999999999994,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.3047602814904621,8.329075702309474
STOUSDT,240,6.0,0.003708438202247189,0.014089404494382018,0.04929063916137462,0.022250629213483145,0.08453642696629214,0.2957438349682477,0.6063080000000001,178,168,10,94.3820224719101,0.00942861904761905,-0.09239060000000002,2025-04-16 12:00:00+00:00,2025-05-16 00:00:00+00:00,0.28584341234152294,8.45940424634668
STRKPERP,480,3.0,0.008590076854334229,0.010656437890974087,0.008141877700812176,0.025770230563002677,0.031969313672922245,0.024425633102436523,0.074128,1119,1081,38,96.6041108132261,0.00996154024051804,-0.03042444736842105,2024-05-08 08:00:00+00:00,2025-05-16 00:00:00+00:00,1.3088427857263285,9.861382245035566
STRKUSDT,240,6.0,0.010216257876312718,0.014253707117852977,0.02295916721400295,0.06129754725787631,0.08552224270711785,0.13775500328401769,0.321546,1714,1473,241,85.93932322053675,0.014236768499660556,-0.014357236514522819,2024-02-20 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.620828577317018,25.06551113978679
STXUSDT,480,3.0,0.011104844414893617,0.013842353723404255,0.01908251563187396,0.03331453324468085,0.04152706117021276,0.05724754689562187,0.161775,1504,1283,221,85.30585106382979,0.014622208106001558,-0.009314963800904977,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.7253945963121894,12.927721567888062
SUIPERP,480,3.0,0.009206001733102254,0.010945305025996535,0.009097144283958233,0.027618005199306756,0.032835915077989594,0.0272914328518747,0.097137,1154,1106,48,95.84055459272098,0.010512933092224234,-0.020907875000000003,2024-04-26 16:00:00+00:00,2025-05-16 00:00:00+00:00,1.2031583411617772,10.604634035280647
SUIUSDT,480,3.0,0.010764296542553193,0.014295070478723406,0.019535394211477597,0.032292889627659575,0.04288521143617021,0.058606182634432784,0.135233,1504,1230,274,81.78191489361703,0.015320848780487806,-0.009690299270072993,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.7317523426440325,12.507535943407078
SUNDOGUSDT,480,3.0,0.009281577946768059,0.023967884664131814,0.08625284737342542,0.027844733840304187,0.07190365399239543,0.2587585421202763,1.5,789,751,38,95.18377693282636,0.017465929427430096,-0.15246705263157898,2024-08-26 08:00:00+00:00,2025-05-16 00:00:00+00:00,0.27787934420720733,10.696178442786962
SUNUSDT,240,6.0,0.00026694587352626086,0.019152748660235797,0.051015079338294786,0.0016016752411575608,0.11491649196141482,0.30609047602976874,0.76063,1866,1610,256,86.28081457663451,0.011253773291925466,-0.06882989843750001,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.3754330858377921,0.5863189415661774
SUPERUSDT,240,6.0,0.012531615755627014,0.014489801178992501,0.02396241322893322,0.07518969453376205,0.08693880707395497,0.1437744793735993,0.22408100000000003,1866,1776,90,95.17684887459808,0.01419537274774775,-0.02029985555555555,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.6046887281576843,31.566107842331846
SUSDT,240,6.0,0.0036922360515021465,0.007626150214592275,0.008893784140857022,0.022153416309012876,0.04575690128755365,0.053362704845142134,0.068269,466,373,93,80.04291845493562,0.007070198391420914,-0.009855935483870969,2025-01-15 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.8574696770026852,8.42093527654113
SUSHIUSDT,480,3.0,0.009643178856382979,0.010804355718085107,0.010893143812769283,0.028929536569148935,0.032413067154255314,0.03267943143830785,0.08242,1504,1349,155,89.69414893617021,0.01139847739065975,-0.00563358064516129,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.9918491763066509,11.13522728450793
SWARMSUSDT,240,6.0,0.0075534016227180555,0.009516959432048682,0.016523719134797964,0.04532040973630831,0.05710175659229209,0.09914231480878781,0.277844,493,488,5,98.98580121703854,0.008622631147540985,-0.09680340000000001,2025-01-06 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.5759574678321984,17.984375944678366
SWEATUSDT,240,6.0,-0.008421652317880793,0.02445892825607064,0.15192547439776394,-0.05052991390728479,0.14675356953642385,0.9115528463865837,3.0,1812,1579,233,87.14128035320088,0.009201882203926537,-0.12785324463519315,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.16099293652382124,-16.846409366868087
SWELLUSDT,240,6.0,-0.0074931868958109564,0.024185537056928032,0.10494447673001697,-0.04495912137486573,0.1451132223415682,0.6296668603801019,2.0,931,801,130,86.03651987110635,0.009700735330836454,-0.1134342,2024-11-07 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.2304603139729631,-15.137483609290815
SXPUSDT,480,3.0,0.0007985917553191492,0.02830140691489362,0.09284346499646126,0.00239577526595745,0.08490422074468085,0.2785303949893838,1.417534,1504,1332,172,88.56382978723404,0.016428828078078078,-0.12024486627906976,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.30482928352547295,0.8782819579751244
SXTUSDT,240,6.0,0.0028390389610389623,0.006381038961038962,0.009748550008836078,0.017034233766233767,0.03828623376623377,0.05849130005301645,0.06877899999999999,77,72,5,93.5064935064935,0.0049301805555555574,-0.0272734,2025-05-03 08:00:00+00:00,2025-05-16 00:00:00+00:00,0.6545628791210174,6.414287012094744
SYNUSDT,240,6.0,-0.006065976666666666,0.014747169999999999,0.052622964739227986,-0.036395859999999995,0.08848302000000001,0.3157377884353679,0.48033800000000004,600,527,73,87.83333333333333,0.004941855787476283,-0.08553347945205479,2025-02-05 04:00:00+00:00,2025-05-16 00:00:00+00:00,0.28024209721134674,-12.44202756438394
SYSUSDT,240,6.0,0.0026010359589041104,0.012961904109589042,0.023068654086914983,0.015606215753424657,0.07777142465753425,0.13841192452148987,0.204338,1168,956,212,81.84931506849315,0.009507067991631802,-0.02854125943396227,2024-08-20 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.5618838472653376,5.861160513622954
TAIKOUSDT,480,3.0,0.0020620328820116058,0.01765890328820116,0.04071055573024429,0.006186098646034816,0.05297670986460348,0.12213166719073287,0.54889,1034,875,159,84.62282398452611,0.011652256,-0.05071435220125786,2024-06-05 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.4337671881762641,2.2835386694079807
TAIUSDT,480,3.0,0.010312688524590165,0.014661959927140256,0.021119618281953717,0.030938065573770497,0.04398587978142077,0.06335885484586115,0.17966200000000002,549,509,40,92.71402550091075,0.0134686463654224,-0.029846875000000002,2024-11-14 08:00:00+00:00,2025-05-16 00:00:00+00:00,0.6942341348881576,11.952722393844484
TAOUSDT,240,6.0,0.02091226040494938,0.024921442632170974,0.04373524215994709,0.1254735624296963,0.14952865579302585,0.26241145295968255,0.346325,1778,1572,206,88.41394825646795,0.02591995038167939,-0.017301762135922327,2024-01-30 08:00:00+00:00,2025-05-16 00:00:00+00:00,0.5698251890552953,58.042124460215796
THETAUSDT,480,3.0,0.010999482712765959,0.012515127659574467,0.015036647276207626,0.032998448138297866,0.0375453829787234,0.04510994182862287,0.157194,1504,1333,171,88.63031914893617,0.01326555663915979,-0.00666529239766082,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.8323083882786199,12.79755391551105
THEUSDT,240,6.0,0.006927960964408726,0.007899970149253732,0.011949505667295503,0.04156776578645235,0.04739982089552239,0.07169703400377303,0.09907200000000001,871,844,27,96.90011481056257,0.007651142180094788,-0.01567814814814815,2024-11-27 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.6611127162251648,16.380035707887664
TIAPERP,480,3.0,-0.0031858686594202906,0.01981810778985507,0.03470120862725336,-0.00955760597826087,0.059454323369565215,0.10410362588176007,0.24796,1104,850,254,76.9927536231884,0.010801171764705885,-0.049992893700787404,2024-05-13 08:00:00+00:00,2025-05-16 00:00:00+00:00,0.5711071335506881,-3.428539562348887
